ID,Text
ParlaMint-SI_2016-11-18-SDZ7-Redna-24.u48,"Hvala lepa še enkrat, spoštovani gospod predsednik. Spoštovane kolegice in kolegi! Nova Slovenija – krščanski demokrati nasprotujemo predlogu za posvetovalni referendum. V tem smislu sem tudi glasoval na Odboru za zunanjo politiko. Mi pa smo imeli pravi veliki referendum v tej državi 23. marca 2003, ko je na volišča prišlo približno milijon volivcev in približno 90 % od teh se je odločilo za vstop Slovenije v Evropsko unijo. V tem kontekstu smo tudi v lani julija sprejeti deklaraciji o zunanji politiki Republike Slovenije, za katero je tudi član Odbora za zunanjo politiko in predsednik Državnega zbora dr. Milan Brglez povedal, da je bil največji dosežek Državnega zbora v letu 2015. Pomembno je, da smo v tej deklaraciji napisali to, kar so ljudje na referendumu rekli, in sicer da je članstvo Republike Slovenije v Evropski zvezi naš osnovni politični in vrednostni okvir. V tem kontekstu so se države članice, tudi Slovenija, v letu 2009 odločile in dale nalogo Evropski komisiji, da sklene trgovinski sporazum in tudi investicijski sporazum z Združenimi državami Amerike in s Kanado. Torej gre za dva sporazuma, sporazum CETA, pogajanja v zvezi s sporazumom CETA so se že davno končala, zdaj je ta sporazum podpisan. Vesel sem, da sem bil zraven, in sicer na konferenci COSAC v Atenah, v času grškega predsedovanja, in sem se odločil za sopodpis pisma, ki so ga pripravili kolegi iz Nizozemske, podpisalo je ta sporazum 16 držav, podpisnikov je seveda več, in smo naslovili zahtevo na takratnega komisarja za trgovino, to je bila še Barrosova komisija, in v tej zahtevi zahtevali, da sporazum CETA in tudi TTIP dobita status mešanega sporazuma, kar pomeni, da morata biti ratificirana v nacionalnih parlamentih. Vesel sem, da je komisija temu prisluhnila. Mi se bomo gotovo najbolj poglobljeno ukvarjali s sporazumom CETA, ko bo na mizi na predlog vlade Zakon o ratifikaciji trgovinskega sporazuma CETA. Če pa že govorim o referendumih in je dejansko veliko na žalost tudi neresnic posejanih v evropsko in slovensko publiko okrog CETE in če že govorimo o referendumih, potem se moramo odločiti z nekim konsenzom, ali bomo imeli referendum, da bo Slovenija sploh podpirala trgovinske sporazume. Imamo jih že veliko in ICS, ki naj bi bil zdaj neka grozna zadeva, je že davno, davno uveljavljen. Ampak po eni strani govorimo, da skrbimo in moramo v Evropi in seveda tudi v Sloveniji skrbeti za mlade, za nova delovna mesta in vsi tukaj dvignemo roko, na drugi strani pa želimo imeti neko omejeno poslovanje, torej nismo za trgovinske sporazume. Ali pa je treba povedati, s kom pa smo. Če nismo s Kanado, če nismo za poslovanje z ZDA – s kom pa smo? Potem se moramo tukaj dogovoriti in doseči neki nacionalni konsenz. Mi smo trdno prepričani, in vsi argumenti govorijo o tem, da je trgovinska menjava dobra stvar. Tudi zato če želimo mladim dobro perspektivo, dobro prihodnost. Ker prihodnost Evropske unije je vezana na prihodnost mladih. Če mladi ne bodo imeli prihodnosti, tudi Evropska unija ne bo imela prihodnosti. Danes smo mi kljub temu, da ima Evropska unija velike težave, ampak kljub vsemu smo, večkrat pravim, najboljša združba, asociacija držav in narodov na svetu. Če pogledam gospodarski aspekt, vidim naslednje, da 500 milijonov ljudi, torej 7 % človeštva, ustvari skoraj četrtino svetovnega BDP. 7 % pa, če sem točen, 24 %. To je kar dobro. Strahovi glede prevlade multinacionalk so po našem prepričanju neutemeljeni. Tukaj je treba opozoriti, da imamo tudi slovenske multinacionalke. Ali jih bomo izgnali, če imamo strahove pred njimi? Res je, da bodo vlagatelji lahko tožili države le pod določenimi pogoji. Gre za to, da nobena dražba ne sme uvesti ukrepov, s katerimi bi v neenakopraven položaj spravila tuje vlagatelje. Ti ukrepi so zelo natančno navedeni. Tako tudi mora biti. Protekcionizem in monopoli odpadejo. To se pravi, če bi sprejeli v Državnem zboru Zakon o davku od dohodka pravnih oseb, kjer bi bila stopnja recimo 19 %, za tuje vlagatelje pa recimo 22 %, bi se najbrž država znašla na tem arbitražnem sodišču. Velike korporacije bodo preživele s CETO ali brez CETE. Pomagati moramo predvsem majhnim podjetjem. Ta bodo imela s CETO večje možnosti. Pa ne govorimo samo o podjetjih, ampak tudi o posameznikih. Diploma s slovenske fakultete bo na primer avtomatično priznana tudi v Kanadi. Ali je to kaj slabega? Veliko je govora glede vode. Vesel sem in zadovoljni smo v Novi Sloveniji, da je prav slovenska vlada uspela v interpretativni izjavi z dikcijo, kjer so pitne vode posebej zaščitene. Če pa govorimo o vodi, potem je le treba pogledati in se morda usesti z učenci 8. razreda osnovne šole, ki se učijo o Kanadi in vam bodo povedali, da je Kanada zelo vodnata država in da ima veliko čiste vode in veliko pitne vode. Ni strahu, da bi Kanadčani Slovencem odpeljali pitno vodo. Če že kakšne strahove gojimo in z njimi zastrupljamo slovensko publiko, potem to prosim ne z vodo. Poseben člen sporazuma pravi, da ima vsaka stran pravico, da zaščiti in ohrani svoje vodne vire. Nič v tem sporazumu ne zavezuje ene ali druge strani, da bi dovolila uporabo vode v komercialne namene. Grožnje, da bodo kanadske korporacije izkoriščale našo vodo, so rojene na krilih populizma. Tudi pravila glede arbitražnega sodišča so zelo natančno določena. To ni neko vaško sodišče nekih naključno izbranih ljudi, ki bodo pod vplivov velikih korporacij sodili v prid teh velikih korporacij. Gre za resen sistem, ki, kot sem že povedal, je definiran v mnogih trgovinskih sporazumih in tudi deluje. Pogoji za sodnike so jasno določeni. Zelo všeč mi je tudi, da bodo vsa sojenja javna, transparentna. Kdorkoli bo lahko spremljal njihovo delo, bo to lahko spremljal. Naj zaključim. Spoštovane gospe in spoštovani gospodje! Vgrajeni so vsi varovalni mehanizmi. CETA ne bo zrušila evropskih standardov glede okolja, glede hrane, glede varne hrane, torej tistih standardov, ki smo si jih sami postavili. Zgodilo se ne bo nič, kar mi nočemo, da bi se nam zgodilo. Morda pa bo kakšna žilna opornica cenejša, kot jo danes plačujemo. Hvala lepa."
ParlaMint-SI_2021-07-07-SDZ8-Redna-24.u16,"Spoštovani vsi, lep dober dan! Seznanitev Državnega zbora z odločitvijo pristojnega odbora, da škodljiv zakon, ki prinaša več 100-milijonsko luknjo v državnem proračunu, ni dobil podpore odbora in zato končuje zakonodajni postopek, bi morala biti dobra novica. Dobra novica za vse, ki se zavedamo, da mora država imeti na voljo sredstva, če želi odigrati vlogo, ki jo od nje vsi pričakujemo. Gre namreč za predlog zakona, ki so ga poslanci danes vladajoče stranke SDS vložili, še ko so bili v opoziciji. Z njim so želeli uveljaviti svojo vsem dobro znano ideologijo, da bi imeli več, če bi le država manj vzela. Pri tem jih ne zanima, česa vsega država ne bo zmogla, če se bo vsakdo izgovarjal, da je prereven za plačevanje davkov in prispevanju v skupno dobro. Čudno je stališče tako imenovanih domoljubov, ki ob 30. obletnici državnosti državljanom sporočajo, da je obstoj države razlog, da je njihova plača nižja. Zato ne bi bilo nenavadno, če bi ta zakon zavrnili že na začetku njegove poti, takrat, ko se je že prejšnja vlada nanj odzvala z negativnim mnenjem. Poslancem takratne opozicije pa je uspelo s spretnim manevriranjem skoraj leto in pol obdržati predlog v postopku. Do njega se je negativno opredelila tudi nova vlada, ki legitimnost črpa iz njihove podpore. Vendar to ni več dobra novica. Nova vlada namreč zakonu ne nasprotuje zaradi škodljivih javnofinančnih učinkov, temveč očitno zato, ker škoda za javne finance ni dovolj velika. Vlada je namreč v sklopu svoje davčne reforme pripravila svoj Zakon o dohodnini, ki bo v javne finance zarezal še mnogo večjo luknjo. Fiskalni svet je ocenil, da bo njena uveljavitev že v naslednjem letu pomenila 335 milijonov manj v proračunu, čez 4 leta pa bo letno imela že za – pozor! – milijardo milijonov negativnih učinkov. Vlada torej ne zaustavlja svojih poslancev, ki bi bili po njenem mnenju preveč radikalni, temveč očitno zato, ker niso dovolj radikalni in škodljivi za javne finance. Socialni demokrati namreč ne moremo, vsaj ne v celoti, sprejeti tez, ki jih je v ponedeljek v odgovoru na moje poslansko vprašanje izpostavil predsednik Vlade, da bodo nižji davki prinesli toliko več potrošnje, novih zaposlitev in višje dodane vrednosti, da zato ne bo negativnih posledic v proračunu. Ne sprejemamo teze, da je vse v redu, dokler se lahko poceni zadolžimo. Prevečkrat smo že videli, kam vodijo splošna nižanja davkov, ki na videz dajejo vsem, večino koristi pa prinesejo zgolj in samo najbolj premožnim. Osiromašenje države, ki zato ne zmore zagotavljati kakovostnih storitev po dostopni ceni, zato ni prav, da se predstavlja le ena plan zgodbe; tista, da bo imel zaposleni zaradi nižjega davka več v žepu, temveč mora svoje mesto dobiti tudi druga plat, da bo isti zaposleni z več denarja v žepu morda zato dražje plačeval vrtec in imel nižjo pokojnino. Zato konec postopka tega zakonskega predloga ni le dobra novica, temveč le uvod v težko obdobje, ko bomo morali preprečiti uveljavitev vladnih davčnih razbremenitev, ki s sabo nosijo osiromašenje virov za vse, kar pričakujemo od samostojne, suverene in moderne države. Zato se bomo v Poslanski skupini Socialnih demokratov še naprej zavzemali, da država ohrani vire, ki ji omogočajo, da se odzove na klic svojih državljank in državljanov."
ParlaMint-SI_2006-03-07-SDZ4-Redna-14.u125,Hvala. Besedo ima gospod Veber.
ParlaMint-SI_2013-10-25-SDZ6-Redna-18.u48,"Hvala lepa za besedo in lep pozdrav vsem skupaj. Vesela sem, da so se kolegi iz koalicije, ki ta problem poznajo tudi v praksi, prej oglasili in jasno in nedvoumno razložili, za kaj gre pri tej 5. točki. Ne bi namreč rada, da bi izpadlo tako, kot je bilo iz prvih razprav slišati, da tej koaliciji ali pa tej vladi ni mar za otroke oziroma da varčujemo na zdravljenju otrok. To zanikam. Z nobenim posegom v ta zdravstveni sistem tega ne počnemo. Bi pa rada, tako kot je gospa Hercegovac že prej omenila, prebrala, kaj je gospod Fakin sam povedal ali pa samo na kratko povzela. Torej že sedaj plačujemo vsem tistim staršem, ki izčrpajo vse možnosti zdravljenja za svoje otroke v Sloveniji, torej povrnemo jim vse stroške. Ne smemo pa pozabiti, da s to direktivo omogočamo čezmejno zdravljenje tudi za ambulantne in specialistične preglede. In tam je pa sistem malo drugačen, zato moramo ta amandma oziroma to točko gledati tudi malo širše. Še enkrat pravim, nivo pravic za paciente se ni spremenil, in to je bilo zame bistveno, da bom, podoben amandma smo podprli tudi že na odboru in zdaj smo ga koalicijsko tudi še ustrezno uskladili, tako da sledi tudi mnenju Zakonodajno-pravne službe. Torej ne varčujemo pri zdravljenju otrok."
ParlaMint-SI_2001-05-30-SDZ3-Redna-06.u178,Hvala. Gospod Horvat.
ParlaMint-SI_2006-05-23-SDZ4-Redna-17.u93,"Hvala, predsednik. Tudi sam bom podprl, tako kot je bilo že obrazloženo za našo poslansko skupino, kompromisni predlog, s tem da bom podprl tudi predlog dodatnega sklepa ustavne komisije. Treba se je potruditi za to, da poiščemo še poti, po katerih bomo uredili imuniteto tako, da ne bo zavarovan poslanec pred izrečenimi lažmi ali kakršnimikoli žaljivimi obdolžitvami na račun nekoga, ki ni naš kolega. Sami smo to govorili tudi na ustavni komisiji, mi se zavarujemo na tak način, da polemiziramo med seboj. Eden obtožuje drugega, seveda, ta ima priložnost, da se odzove tudi na netočne ali lažnive navedbe. Toda ko z naše govornice spregovorimo o nekomu, ki te možnosti in te pravice nima, ga moramo obvarovati pri tem, da se bo tudi on lahko odzval, in bosta njegova čast in ime ustrezno zaščitena. Ta naš kompromisni predlog takih garancij ne daje, zato je smiselno, da vložimo še malce napora, pogledamo, v kakšnem obsegu, s kakšnim besedilom obvarujemo tudi preprostega državljana in državljanko pred možnostjo - jaz si je ne želim, sam ne sodelujem z razpravami, ki bi kogarkoli obdolževale po krivem, in verjamem, da tudi večina od nas tega ne želi in se tega tudi ne poslužuje. Ampak dogajajo se trenutki, ko se razvnamejo strasti, ko ti uide iz ust tudi beseda, ki ni primerna in ki nekomu nalaga neke stvari, ki jih ni nikoli počel. To se je že dogajalo, to se zna na novo dogoditi. Kako torej, če se postavimo v vlogo državljana, ki nas gleda in nas posluša in je zaenkrat v določenem trenutku predmet naše pozornosti, v vlogi nekoga, ki tistega, kar mu mi očitamo, tu izza govornice ni nikoli storil. Kako naj se on do tega odzove? Če je poslanec zaščiten pred tem in pred njim, seveda, nismo naredili dobro delo. Zato jaz upam, da bomo, če je res želja, da omejimo imuniteto, maksimalno, jaz sem bil včasih tudi zagovornik ukinitve imunitete, so me pa opozorili na pasti, ki tu tičijo, torej maksimalno omejena imuniteta, dajmo poiskati tudi omejitev pri tovrstni možnosti in nevarnostjo. Mislim, da moramo, še enkrat naj poudarim, ne ščititi samo naše pogoje dela in imeti prostor, v katerem si bomo lažje izrekali vse to, kar nam gre, ampak da bomo tudi spoštljivi do tistih, ki te možnosti nimajo. Zato bom podprl tudi dopolnili sklep ustavne komisije, upam, da bo dobil ustrezno podporo in da bomo pridobili na ustavni komisiji čas, da s pomočjo stroke še enkrat predelamo še to situacijo in to okoliščino. Hvala."
ParlaMint-SI_2005-04-19-SDZ4-Redna-05.u81,"Gospod minister, ponovno vas opozarjam, prisiljen vam bom vzeti besedo. Se opravičujem, toda pravila poslovnika so dovolj jasna v tej hiši."
ParlaMint-SI_2020-03-03-SDZ8-Redna-16.u28,"Hvala lepa, gospod podpredsednik. Spoštovani kandidat, spoštovani kolegice in kolegi! Danes verjetno spet kdo misli, kako fantastičen dan. Kolega Logar, jaz še zmeraj mislim tako, kot sem mislila takrat, in še zmeraj tako govorim in tudi nadalje bom tako govorila. Jaz sicer ne mislim, da je fantastičen dan, tega pa ne, čeprav je 3. 3. in vsa tista igra številk, kot ste govorili. Gospod kandidat je danes kar nekaj stvari povedal. Govoril je tudi o globljih problemih v Sloveniji, ki jih imamo, s čimer se absolutno strinjam. Mi je pa zelo všeč to, kar ste zapisali v koalicijsko pogodbo, citiram: »Potrebujemo pozitivno ozračje.« Konec navedka. Tu pa se absolutno z vami strinjam. Problem pa imate vi, vaša stranka pa vaši troli, to pa imate, in to zelo velik, ker ste vi netili nesoglasja, uničevali pozitivno ozračje v Sloveniji in širili laži. Vendar, glej ga zlomka, Esmeralda je spregledala. To me pa zelo veseli. Kar pomeni, da je to zelo velik napredek, ker tega od danes naprej v Sloveniji ne bo več in jaz to pozdravljam, in to zelo. Zdaj pa še nekaj o vsebini vaše koalicijske pogodbe. Glede na to, gospod Janša, da ste marca 2019 čivknili, navajam: »Sprejeti rebalans letošnjega proračuna je evidentno protiustaven in strukturno najslabši po letih 2009 in 2010, Slovenijo pa nevarno izpostavlja velikemu tveganju v času ohlajanja gospodarske rasti. Zahtevali bomo ustavno presojo,« zdaj opomba, ki jo dodajam. Tisto je bil konec navedka, zdaj pa moja opomba. Dejstvo je, da je ravno na podlagi rebalansa, ki ste mu očitali protiustavnost, presežek državnega proračuna v letu 2019, po podatkih Ministrstva za finance, s konca januarja znašal, ne boste verjeli, 225 milijonov evrov, kar predstavlja, spet ne boste verjeli, 0,5 % bruto domačega proizvoda. Glede na to, da je v novi koalicijski pogodbi naštetih bore malo ukrepov na področju financ, in dejstvo, da smo vam javne finance zapustili v zelo dobri kondiciji, bi pač lahko sklepali, da cenite naše uspešno delo in delo ministra za finance. Jaz srčno upam, da boste v tem slogu tudi nadaljevali, ker boste za to, da boste razdelili vse te bombončke, ki ste jih zapisali, pač rabili finančni vir, to pa veste zelo dobro sami. Kar se tiče vaše izjave, ki ste jo danes dali, me je še posebej pritegnila, in sicer, govorili ste o debirokratizaciji. Dejali ste nekako takole: imamo preveč ljudi v javnem sektorju, nujna je prerazporeditev ljudi v gospodarstvo, ker tam nimajo dovolj sposobnih ljudi za delo. Nekaj takšnega, ni točen citat, ampak približno takole. Zato vas preprosto sprašujem, kako konkretno boste to storili oziroma izvedli, sploh glede na dejstvo, da poznamo, kako so javni uslužbenci pri nas zaščiteni, plačani po uravnilovki, tudi ne glede na to, kako delujejo, dobro ali slabo, me resno zanima, ali boste ljudi odpuščali in jih potem prisilili, da se zaposlijo v gospodarstvu. Ta manever in junaka, ki bo to izvedel, bi jaz res rada videla, ker mu bom z vsem spoštovanjem čestitala, pa še v Mariboru vam bom plačala kakšen špricar. Zdaj pa, ker je to glede na koalicijske partnerje razdeljeno na SMC, bi res rada videla tega junaka. Res, res. In mu absolutno čestitala, če mu bo to uspelo. Pa samo mimogrede še nekaj o očitkih o preveč zakonih in preveč podzakonskih aktih. Vaša vlada 2004–2008, sproducirali ste 614 vladnih zakonov, vlada Marjana Šarca, manjšinska vlada Marjana Šarca 2018–2020, se pravi dobro leto pa pol, 113. Če bi nadaljevali s takšno hitrostjo, bi prišli recimo na 226, 250, nekaj takega. Toliko o tem, da je preveč zakonskih in podzakonskih aktov. S čimer se jaz strinjam. Če se spomnite, smo na volitvah v Listi Marjana Šarca govorili, da imamo absolutno tega preveč in je to treba zmanjševati. In potem tretja, meni totalno ljuba tema – decentralizacija. Absolutno se strinjam z vami, vsem tem, kar ste povedali. Res je, Slovenija žal ni samo Ljubljana, vendar ko pogledamo, kje se obrača največ denarja, tudi javnega, pač ugotovimo, da smo mi zelo zelo zelo centralizirana država. Jaz se strinjam, da je potrebno to državo decentralizirati, vendar z vašim ukrepom ustanovitve vladnega urada za demografijo, ki bo imel sedež v Mariboru, kar jaz absolutno pozdravljam, ne bomo decentralizirali te države, žal. To je pač samo en bombonček, to ni decentralizacija, je pesek v oči. Domnevam, da zato, ker nekdo iz ene stranke potrebuje službo v Mariboru, mogoče se pa motim. Pa še nekaj bi rekla. Če bo vsaj ena služba več v Mariboru, bo tudi okej. To pa decentralizacija vsekakor ni. Govorili ste tudi o uvedbi oziroma o procesu uvedbe pokrajin. V tem času je tekel ta proces, jaz sem bila na enem posvetu pri predsedniku države tudi prisotna. Tam so bili tudi predstavniki vaše stranke, ki niso povedali, da bodo podprli te predloge, čeprav, paradoksalno, so pripravljavci razlagali, da so to dokumenti, ki so nastajali v času vaše vlade. To je res paradoks. Razumi, kdor more. Jaz ne morem. Mogoče samo še za zaključek, ker mislim, da bom preveč časa porabila. Želim se javno opredeliti in tudi povedati to, da sem kot mama dveh sinov proti temu, da ju vi prisilite, da za šest mesecev odideta služit vojaški rok. Proti. To vi s svojimi sinovi lahko počnete, kot želite, sama pa bom poskrbela, da bosta moja sinova zrasla v prava dedca, če uporabim vaš besednjak oziroma besednjak vaših navdušenih navijačev na vseh možnih sodobnih medijih, ker je namreč naloga staršev, da vzgajamo svoje otroke, da jih izoblikujemo in jih tudi naučimo, kaj je prav in kaj je narobe. Sama to počnem in učim jih tudi ljubezni do domovine. Zato moja dva sinova ne rabita obvezno iti za šest mesecev v vojsko. Zdaj pa samo še za zaključek, da se bodo vse špekulacije, ki jih vaši troli spuščajo, zavrnile. Sama bom glasovala proti. To glasovnico bom tudi slikala, in če bo potrebno, jo bom tudi objavila. Hvala lepa."
ParlaMint-SI_2013-02-27-SDZ6-Izredna-28.u107,"Hvala lepa. Mag. Ambrožič, za njim gospod Jerovšek."
ParlaMint-SI_2018-03-21-SDZ7-Redna-39.u134,"Hvala lepa. Cilj pobude Plačna unija je, da se v Evropski uniji odpravijo plačna nesorazmerja in posledično koncept enako plačilo za enako delo postane eno izmed temeljnih načel Evropske unije. Predlagatelj v obrazložitvi navaja, da je družbenoekonomska vrzel v Evropi v zadnjih desetletjih v porastu, visoka in naraščajoča neenakost pa kvari kohezijo naših družb. Zato posledično težko govorimo o enotnem evropskem modelu in kot odgovor na to pobudo plačna unija stremi k temu, da se plačne neenakosti med državami članicami EU zmanjšajo. Ogromna plačna vrzel namreč predstavlja temeljno nepravičnost, ki pogajanja emigracijo delovne sile na zahod, vzhodno in srednjo Evropo pa vodi v nevzdržno situacijo. Nedvomno pobuda naslavlja aktualne izzive in prav je, da se o teh problemih pogovarjamo. Kot družba moramo izkazati interes pri reševanju plačne neenakosti znotraj držav članic EU tudi zato, ker še danes nimajo vse članice EU zakonsko določene minimalne plače. To je namreč prvi korak k uresničitvi enega izmed ključnih načel evropskega stebra socialnih pravic, in sicer da se zagotovijo primerne minimalne plače, ki glede na nacionalne gospodarske in socialne razmere omogočajo izpolnjevanje potreb delavcev in njihovih družin ter hkrati zagotavljajo dostop do zaposlitve in motivacijo za iskanje dela. Pozdravljamo, da se naslavlja plačna neenakost kot taka, vendar pa se moramo tudi zavedati, da je slika širša, in da je treba, ko govorimo o ekonomski socialni koheziji, upoštevati širši kontekst. To je predvsem upoštevanje demografskih izzivov, s katerimi se soočajo sodobne družbe. Dodatno pa je treba poudariti, da sodobne družbe prehajajo v obdobje četrte industrijske revolucije, ki bo odločilno vplivala na trg dela po celem svetu. Raziskava svetovnega gospodarskega foruma kaže na 7,1 milijonov izgubljenih delovnih mest in države bodo morale v tem kontekstu pravočasno poiskati rešitve oziroma odgovore na izzive, ki jih prinaša četrta industrijska revolucija. Bi pa na tem mestu želela izpostaviti še podatek iz evropskega semestra glede plačne neenakosti v Sloveniji. Plačna neenakost je v Sloveniji med najnižjimi v Evropski uniji. V Sloveniji imamo tudi razmeroma nizko vrzel stopnje zaposlenosti med spoloma. Je pa treba tudi poudariti, da je pobuda glede na mehanizem, ki je določen v temeljnih pogodbah Evropske unije, pobuda državljanov Evropske unije, zato zahteva v prvi vrsti podporo državljanov. Mehanizem sodelovanja državljanov pri razvoju politik temelji na podpori enega milijona državljanov EU iz vsaj četrtine držav članic, kar predpostavlja predpogoj za začetek spremembe pravnih aktov Evropske unije. Vladne strukture glede na trenutno stanje torej nimajo nobene vloge, saj se podpisi za podporo pobudi zbirajo do maja 2018. Minimalno število glasov v Sloveniji je 6 tisoč. Do danes je za podporo pobudi glasovalo tisoč 412 Slovencev. V Poslanski skupini Stranke modernega centra podpiramo odpravo plačne neenakosti, še posebej pa načelo enako plačilo za enako delo. A glede na to, da se bo zaveza k upoštevanju pobude v primeru zbranega zadostnega števila glasov izvršila na ravni EU in ne na ravni Republike Slovenije, je seveda vprašanje, ki si ga moramo zastaviti, s kakšnim namenom se mora Vlada do obravnavane pobude sploh opredeljevati. Hvala lepa."
