id,text,timestamp_tamara,flagged_tamara,comment_tamara,tag_tamara,timestamp_katja,flagged_katja,comment_katja,tag_katja,rev_tamara,rev_katja,final_tag,disagreement6
732,Umetna inteligenca naj bi čez nekaj let razsojala že celo v sodnih postopkih.,2023-04-07 13:41:01,,Could also be P_Neutral.,N_Neutral,2023-04-07 13:54:05,,"Could be percieved in several ways, depending on intonation/further context. Otherwise, factual statement with, to me, negative tone.",N_Neutral,,,N_Neutral,0
733,"Skratka, izgleda, da se pravna praznina oziroma neupoštevanje prava, gospodarskega prava oziroma upoštevanje prava zgolj za določene subjekte, ki pa za druge ne velja, se nadaljuje.",2023-04-07 13:44:34,,"Negative, implied opinion.",Negative,2023-04-07 13:55:17,,Heavily implied negative position/opinion/accusation of the speaker.,Negative,,,Negative,0
734,"V primerih neenotnega mnenja stroke o morebitnih negativnih vplivih na zdravje ljudi in na njihovo življenjsko okolje, mora biti previdnostno načelo glavni argument pri sprejemanju odločitev o dopustnosti tovrstnih posegov.",2023-04-07 13:46:03,,Something positive that oversees the negative.,P_Neutral,2023-04-07 13:56:48,,,N_Neutral,,"I agree with Tamara, change to P_Neutral",P_Neutral,1
735,"Zaključni račun je pravzaprav dejstvo, izvršeno dejstvo, z manj ali več napakami.",2023-04-07 13:46:39,,Factual statement.,N_Neutral,2023-04-07 13:57:50,,Statement with negative connotation.,N_Neutral,,,N_Neutral,0
736,"V angleščini se to super dobro da povedati: ""You should never miss a good opportunity to shut up.",2023-04-07 13:51:27,,sarcasm,Negative,2023-04-07 13:58:07,,Sarcasm.,Negative,,,Negative,0
737,"Lahko izražajo neko mnenje, v resnici pa nimajo nobenega vpliva na številčnost divjadi in seveda s tem posredno tudi ne na škodo, ki nastaja.",2023-04-07 13:51:53,,,N_Neutral,2023-04-07 13:59:16,,,Negative,"Implied, very negative opinion. ","I think the opinion is heavily implied, and that it is very negative and accusatory in tone. ",Negative,1
738,"Vidim, da so nekateri poslanci začeli z osebnimi napadi, recimo temu tako, name, vendar me to ne bo zmedlo.",2023-04-07 13:52:07,,Very negative.,Negative,2023-04-07 14:01:41,1.0,"If it wasn't for tthe last part, I would say that would be negative; as is, I think the last part still has a positive sentiment, so mixed.",M_Positive,,"I agree with Tamara, and as per my comment it could also be Negative; so change to Negative",Negative,1
739,"Drugič, dopustila, da razpade sistem sledenja in izdajanja odločb o okužbi.",2023-04-07 13:52:37,,"""Razpade"" implies very negative.",Negative,2023-04-07 14:02:56,,"Sounds like counting offenses of the other speaker/party, negative.",Negative,,,Negative,0
740,"oktobra je namreč v Kopru potekala akcija Objem mesta, ki jo je organiziralo korsko društvo Prijateljev mladine ob šestdeseti obletnici ustanovitve in v času Tedna otroka.",2023-04-07 13:53:12,,"Factual statement, nothing inherently negative.",P_Neutral,2023-04-07 14:04:31,,"Factual statement, report on past events.",P_Neutral,,,P_Neutral,0
741,"Ugotavljamo, da gre za popravke in izboljšave, ki so se izkazali za potrebne po uveljavitvi obeh zakonov.",2023-04-07 13:53:56,,Positive statement.,P_Neutral,2023-04-07 14:05:48,,,P_Neutral,,,P_Neutral,0
742,"Prav tako bodo dodatne finančne spodbude prejele občine, ki imajo skupne občinske uprave.",2023-04-07 13:55:41,,,P_Neutral,2023-04-07 14:06:07,,Factual statement.,P_Neutral,,,P_Neutral,0
743,"Ker je predlog potrebno osvoboditi tudi z zgodovinskega vidika, je potrebno v celoti navesti stališče ustavnega sodišča Republike Slovenije iz odločbe iz leta 1998.",2023-04-07 13:57:56,,Nothing inherently negativen,P_Neutral,2023-04-07 14:09:08,1.0,"Statement, where the word ""osvoboditi"" makes me think of negative connotation. But could also be entirey neutral",N_Neutral,,"I agree with Tamara, change",P_Neutral,1
744,"Zato je, gospod minister, to čista fikcija.",2023-04-07 13:58:15,,"Sarcasm, negative.",Negative,2023-04-07 14:09:14,,,Negative,,,Negative,0
745,Novela Zakona o varstvu pred požarom pomeni implementacijo direktive Evropskega parlamenta in Sveta o storitvah na notranjem trgu.,2023-04-07 13:59:24,,"Nothing inherently negative, factual statement.",P_Neutral,2023-04-07 14:10:56,,,P_Neutral,,,P_Neutral,0
746,"In danes spremljamo to razpravo, polno neverjetnih obratov, ki so način meglenja realnosti situacije, v kateri se je Slovenija znašla.",2023-04-07 13:59:44,,"Negative words,opinion implied.",Negative,2023-04-07 14:11:25,,,Negative,,,Negative,0
747,"Zelo na kratko, bolj lirično kot epsko bom šel skozi vse te zadeve.",2023-04-07 14:01:12,,Nothing inherently negative.,P_Neutral,2023-04-07 14:12:30,,"Statement, nothing negative.",P_Neutral,,,P_Neutral,0
748,"] [[...]]časoven trenutek deli porabo sredstev - tisto, kar bo dano, kar bo plačano kot anuiteta.",2023-04-07 14:01:36,,Nothing inherently negative.,P_Neutral,2023-04-07 14:13:31,,"Factual statement, nothing inherently negative",P_Neutral,,,P_Neutral,0
749,"Majhne hitrosti, slaba nosilnost, dolgi potovalni časi, zamude itn.",2023-04-07 14:02:02,,"Naming bad things, factual statement.",N_Neutral,2023-04-07 14:15:10,1.0,"Statement, negative topics but not really that negative..",N_Neutral,,,N_Neutral,0
750,"Mogoče tudi zaradi tega veliko več, ker prihajam iz dela Slovenije, Slovenskih goric, ki so daleč od velike, bele, cvetoče Ljubljane.",2023-04-07 14:03:02,,"Lacks context, nothing inherently negative.",P_Neutral,2023-04-07 14:16:52,,,N_Neutral,"Definitely could remain P_Neutral, but if we look at it from a sarcastic pont of you, then I agree with N_neutral. ","I guess that it could also be P_Neural, but I have a feeling (because of the wording) that it is not meant as that and that it has negative connotation",N_Neutral,1
751,"Nekoga, ki ga ne bo maral, ki bo samo dišal po alkoholu, bo rekel, ""aha, je do vključno 0,24 miligrama"".",2023-04-07 14:03:54,1.0,Probably my bias but this is weird and negative.,Negative,2023-04-07 14:17:20,,Sarcasm?,Negative,,,Negative,0
752,"Tudi primorska strast ne upravičuje nestrpnosti in žaljenja in tistega negativizma, ki smo mu bili priča malo prej.",2023-04-07 14:04:03,,Very negative.,Negative,2023-04-07 14:18:06,,Explicit negative position of the speaker.,Negative,,,Negative,0
753,"Prav bi bilo, da bi se izvršila tudi deratizacija, prav bi bilo, da bi se zgodilo še kaj drugega, da se ta sindrom ne bo ponavljal.",2023-04-07 14:04:58,,Something should happen to prevent something bad.,M_Positive,2023-04-07 14:19:23,,Heavily implied opinion of the speaker.,Negative,,"I agree with Tamara, change",M_Positive,1
754,"Ta spontani scenarij bi povzročil 10,3% povišanje plač javnih uslužbencev v letu 2010.",2023-04-07 14:06:03,,,P_Neutral,2023-04-07 14:21:12,,Factual statement of very positive topic,P_Neutral,,,P_Neutral,0
755,"V skladu z drugim odstavkom 246. člena Poslovnika Državnega zbora, gospod minister, v skladu s poslovnikom predlagam, da opravi Državni zbor razpravo o odgovoru ministra.",2023-04-07 14:06:47,,"Just a request, no real opinion. Seems negative.",N_Neutral,2023-04-07 14:23:02,,,N_Neutral,,,N_Neutral,0
756,"Nikoli ne rečemo, da smo to storili sami.",2023-04-07 14:08:33,1.0,Could also be P_Neutral.,N_Neutral,2023-04-07 14:23:34,,"Opinion, but negative connotation, weak",N_Neutral,,,N_Neutral,0
757,"Kljub temu pa je žalostno in tragično, da je bil ravno ta sloj v preteklih šestdesetih letih deležen izrazitega poniževanja.",2023-04-07 14:09:09,,Strong negative words.,Negative,2023-04-07 14:23:40,,,Negative,,,Negative,0
758,"Multikulturnost je bil napad na ženske tam v Barceloni, multikulti je bil Bataclan, klavnica, kjer so ljudi še strahotno mučili zraven, gore posilstev, gore vsega.",2023-04-07 14:09:30,,Very strong negative words!!,Negative,2023-04-07 14:23:50,,,Negative,,,Negative,0
759,"In to so neupravičeni strahovi ljudi, ki so bili sproducirani skozi take ekofundamentaliste, zelene fundametaliste, ekstremiste.",2023-04-07 14:11:34,,Strong negative words.,Negative,2023-04-07 14:24:00,,,Negative,,,Negative,0
760,"Ne le, da ni povzdignil glasu, očitno je tako ravnanje razumel, kot edino sprejemljivo.",2023-04-07 14:12:32,,sarcasm,Negative,2023-04-07 14:24:48,1.0,"Accusation, negative, not really statement-like...",Negative,,,Negative,0
761,"To je, bom rekel, tisto, kar mene moti in zaradi česar sem bil prej pač ustrezno oster.",2023-04-07 14:12:43,,exoressed opinion,Negative,2023-04-07 14:25:09,,,Negative,,,Negative,0
762,"Torej govorimo o ljudeh, ki so utrpeli posledice zaradi izpostavljenosti azbestu.",2023-04-07 14:12:56,,negative consequences,Negative,2023-04-07 14:26:27,1.0,Statement with negative connotation. Could also be negative.,N_Neutral,,"I guess the topic is very negative, change to Negative",Negative,1
763,"Vas, pravite, da je strah komunicirati po telefonu.",2023-04-07 14:13:59,,"just a statement, could be negative as if could be mockery.",N_Neutral,2023-04-07 14:26:54,,"Very neutral, negative connotation.",N_Neutral,,,N_Neutral,0
764,"V Poslanski skupini Liste Marjana Šarca menimo, da je vloga parlamentarne preiskave, če bo do nje prišlo, dobrodošla, saj bo prispevala k celovitemu pristopu zdravstvene reforme.",2023-04-07 14:14:12,,expressed opinion,Positive,2023-04-07 14:27:26,,"Explicit speaker opinion , positive",Positive,,,Positive,0
765,"Kako naj verjamem, da so navdušeni nad nižjo članarino, ko istočasno rečejo, da pa dejavnosti, ki so jih opravljali, jih ne bodo več.",2023-04-07 14:15:02,,implied negative opinion.,Negative,2023-04-07 14:28:30,,"First positive, second negative.",M_Negative,,"I have no idea what I was thinking, yes, it is Negative",Negative,1
766,"Glede na to, da je eden izmed ponudnikov vložil revizijo zoper navedeni razpis, se trenutno čaka na odločitev Državne revizijske komisije.",2023-04-07 14:15:17,,"statement, negative sentiment.",N_Neutral,2023-04-07 19:44:08,,"Statement, negative connotation",N_Neutral,,,N_Neutral,0
767,"Razvoj je proces, ko s sistematičnimi in natančno opredeljenimi ukrepi rešujemo družbene probleme in uspeh teh posegov merimo z učinkom, ki ga ima na problem, ki ga rešujemo.",2023-04-07 14:16:56,,,P_Neutral,2023-04-07 19:44:49,,"Factual statement, nothing inh. negative",P_Neutral,,,P_Neutral,0
768,Vse to kliče po nujnem in takojšnjem reševanju pereče problematike.,2023-04-07 14:17:17,,,N_Neutral,2023-04-07 19:46:50,1.0,"Statement, call for action, negative connotation, but could also be fully neutral.",N_Neutral,,,N_Neutral,0
769,"To je hendikep predvsem iz vidika podeželja, kjer je gostota poseljenosti zelo majhna.",2023-04-07 14:17:40,,factual statement,N_Neutral,2023-04-07 19:47:24,,"Statement, negative connotation",N_Neutral,,,N_Neutral,0
770,"Ljubljančanke in Ljubljančani smo dolga leta zapored začudeno opazovali dograjen del UKC Ljubljana, ki se ni premaknil s točke mrtvila dolgo časa.",2023-04-07 14:17:52,,expressed opinion,Negative,2023-04-07 19:50:21,,"Statement, negative connotation.",N_Neutral,"I guess there is no actual opinion, so it is a statement. ",I still think it is more of a statement and neutral than fully negative,N_Neutral,1
771,"Pa ne samo njih, kaznoval je tudi narod.",2023-04-07 14:18:01,,very negative statement,Negative,2023-04-07 21:01:24,,,Negative,,,Negative,0
772,"Najslabše pa je politično upravljanje gospodarstva, kakršnemu smo priča tudi danes.",2023-04-07 14:18:15,,implied very negative opinion.,Negative,2023-04-07 21:01:46,,Opinion heavily implied,Negative,,,Negative,0
773,"O tem smo tudi opozarjali, tudi sama sem s poslanskimi vprašanji opozarjala na to 30-procentno povečano debelost med otroci, kar seveda se samo nalaga na vse tiste duševne zgodbe.",2023-04-07 14:18:29,,very negative,Negative,2023-04-07 21:02:53,,Negative statement,N_Neutral,,"I guess that direct opinion is expressed, so Negative",Negative,1
774,"In brez skrbi bodite, da ga bodo trgovci znali vkalkulirati v cene.",2023-04-07 14:19:48,,could also be P_Neutral (nothing inherently negative) but my gut feeling tells me otherwise.,N_Neutral,2023-04-07 21:04:03,,"Opinion implied, negative",Negative,I'd stick with N_Neutral. ,"At most I would change to N_Neutral, as the implications are of negative sentiment",N_Neutral,1
775,"Hitra cesta je zgolj hrbtenica tretje razvojne osi in seveda je pomembno, kje je umeščena ta cesta, ker se bo ob tej cesti razvijalo gospodarstvo.",2023-04-07 14:23:02,,,P_Neutral,2023-04-07 21:04:51,,"Statement, nothing inherently negative",P_Neutral,,,P_Neutral,0
776,"Zahod, da rečem tako, je pomagal to državo razrušiti.",2023-04-07 14:23:15,,strong negative words.,Negative,2023-04-07 21:05:04,,Explicit opinion,Negative,,,Negative,0
777,"Ker pa seveda državni tožilec in preiskovalni sodnik, niste bili obveščena, da je na mestu tudi indic suma kaznivega dejanja:",2023-04-07 14:23:45,,strong negative words,Negative,2023-04-07 21:05:54,,"Statement, negative connotation",N_Neutral,,I agree with Tamara,Negative,1
778,"Kar naenkrat, tisto, kar ste leta 2004 razglašali za sveto, ni več v redu!",2023-04-07 14:24:08,,"accusatiry, opinion clear",Negative,2023-04-07 21:06:20,,,Negative,,,Negative,0
779,Morajo pa biti ti kriteriji jasni in na odkrit in korekten način tudi priznani.,2023-04-07 14:24:21,,factual statement.,P_Neutral,2023-04-07 21:06:45,,"Statement, positive connotation",P_Neutral,,,P_Neutral,0
780,"Dosegljiv mora biti 24 ur na dan, pogoji za možnost na trgu dela pa so omejeni.",2023-04-07 14:24:45,,positive + negative - negative trumps,M_Negative,2023-04-07 21:07:19,,"Statement, negative connotation.",N_Neutral,I agree. On second look I don't see mixed at all. ,"I do not think that the first part is really positive, so I would stay with N_Neutral",N_Neutral,1
781,"Sama direktiva namreč izrecno zahteva, da se mora nacionalna zakonodajasklicevati na direktivo, kar je za slovensko nomotehnično teorijo in prakso nezaželeno.",2023-04-07 22:11:05,,a statement of something being negative to something.,N_Neutral,2023-04-07 21:08:06,,"Statement, negative tone",N_Neutral,,,N_Neutral,0
782,Odbor je v skladu s 128. členom Poslovnika Državnega zbora glasoval o vseh členih predloga zakona skupaj in jih sprejel.,2023-04-07 22:11:19,,factual neutral statement,P_Neutral,2023-04-07 21:08:42,,"Procedural statement, nothing negative",P_Neutral,,,P_Neutral,0
783,Minister in državni sekretar tukaj prisotni so si ogledali stanje v bolnici.,2023-04-07 22:11:43,,"Nothing inherently negative, just a statement.",P_Neutral,2023-04-07 21:09:03,,"Very neutral, statement, nothing neg.",P_Neutral,,,P_Neutral,0
784,"Posameznikom se tako nalagajo vedno nove in nove obveznosti, vendar že malenkostno odstopanje pomeni izgubo določene pravice.",2023-04-07 22:12:26,,"No actual opinion, a bit weak, negative sentiment.",N_Neutral,2023-04-07 21:09:49,,"Statement, negative connotation",N_Neutral,,,N_Neutral,0
785,"Ampak vseeno vas še enkrat prosim, da mi odgovorite na tisti del vprašanja, kjer vas sprašujem tudi po odškodninah.",2023-04-07 22:13:01,,"A bit neutral,just a question, but I think its on the negative side.",N_Neutral,2023-04-07 21:10:33,,"Statent, negative tone",N_Neutral,,,N_Neutral,0
