ID,Text,Annotation,Comments,Flag,Chair,Annotation values
ParlaMint-SI_2010-03-24-SDZ5-Redna-15.u164,"Hvala lepa, predsednik. Jaz bi bil vesel, da bi predsednik Vlade tu ostal, kajti prešli bomo od strategij in od leporečja h konkretnim zadevam. In v Sloveniji je treba konkretne probleme reševati. Dosti imamo strategij. Potrebujemo akcijo, potrebujemo konkretne ukrepe. Republika Slovenija mora do leta 2020 doseči in zagotoviti 25% obnovljivih virov v končni porabi. Eden redkih konkretnih projektov za dosego tega cilja je tudi izgradnja hidroelektrarn na spodnji Savi, ki se izvaja na podlagi posebnega deset let starega zakona. Namesto da bi Ministrstvo za okolje in prostor, ki je pooblaščenec Vlade za ta projekt, projekt pospešilo, podpiralo, je pravzaprav prav zaradi tega ministrstva projekt v celoti zastal. Vlada in Ministrstvo za okolje bi se seveda morala zavedati pozitivnih učinkov tega projekta, ki so pomembni ne samo v energetskem smislu. Še posebej je pomembno varstvo proti poplavam, ker se na celotnem porečju spodnje Save zagotavljajo protipoplavni nasipi, varuje in ščiti se naselja ter tudi kmetijske površine. Pomemben je projekt v vodarskem smislu. Še zdaj odmevajo besede ministra, ko je povedal, da je voda strateška surovina, pomembnejša od nafte, mi pa jo nekontrolirano spuščamo iz Slovenije, namesto da bi jo zadržali in s tem vplivali na podtalnico in ne nazadnje tudi na pitno vodo v bazenu Posavja, ki je bogat s pitno vodo. In ne nazadnje, projekt je pomemben tudi v protikriznem smislu, saj angažira preko 200 slovenskih podjetij, ki zaposlujejo preko 2 tisoč delavcev. Projekt pa je v celoti zastal. Ministrstvo za okolje krši koncesijsko pogodbo in se ne izvajajo aktivnosti, ki so bile načrtovane. Nepojmljivo je, da se gradi energetski del Hidroelektrarne Krško, da pa se že skoraj leto dni zapleta okoli izgradnje akumulacijskega bazena za isto hidroelektrarno. Zgrajena bo polovica - energetski del, druga polovica - akumulacijski bazen pa ne. Vsak mesec bo nastala škoda. Ko voda teče mimo hidroelektrarne, je pol milijona evrov škode. Kdo bo za to škodo odgovarjal? Najprej to sprašuješ ministra za okolje in prostor. Zanima me: Kakšen je podroben terminski načrt izgradnje Hidroelektrarne Krško? Zakaj je zastalo projektiranje naslednjih hidroelektrarn? Kdaj bo v javni razgrnitvi državni prostorski načrt za Hidroelektrarno Brežice? Ali Ministrstvo za okolje ta projekt podpira? Ali je Ministrstvo za okolje uvrstilo ta projekt med svoje prioritete?",Negative,,,FALSE,
ParlaMint-SI_2005-03-23-SDZ4-Redna-04.u81,"Lahko odgovorim samo tako, da ne vidim nobene kršitve poslovnika z moje strani ali strani kogarkoli drugega, je pa seveda vaša izjava prišla na [[..]] [[Nerazumljivo.]] [[...]]Gospod Jerovšek, tudi proceduralno?",N_Neutral,,,TRUE,
ParlaMint-SI_2004-02-02-SDZ3-Izredna-39.u298,"Hvala za besedo. Glede na to, da prej nisem dobil besede, bom sedaj obrazložil svoj glas. Ne preostane mi drugega, kot da spoštujem ustavo, kot spoštujem to, kar mi je ustavno sodišče, ki je dejalo, da naj državni zbor v 7-ih dneh razpiše referendum, tudi storim. Tudi to bom storil, čeprav sem skoraj prepričan, da bo moj glas premalo, da bi danes ta odlok sprejeli glede na nekatere svoje poslanske kolege z druge strani, ki se bodo verjetno drugače odločili. Vendar, ustava narekuje, da moramo razpisati referendum, kadar se 30 poslancev odloči za to, da ga predlaga. Meni je žal, da so nekateri poslanski kolegi danes tiste, ki smo nekoliko drugače razmišljali, imeli za skrajneže, cirkusante, da je ustavni zakoni samo farsa, da so vednost referenduma primerjali z gradnjami dveh šol. Tudi mi bi lahko uporabili takšne in drugačne navedbe: koliko stane falkon, koliko stanejo hangarji koliko stanejo nekatere druge privatizacije, koliko stanejo nekateri drugi projekti, o katerih bi se splačalo spregovoriti javno, pa bi padla tudi danes tu beseda na predsednika vlade ali kateregakoli drugega ministra, pa tega nismo storili, ker spoštujemo poslovnik, spoštujemo ustavo. Kakorkoli že, ura resnice se danes odvija v tej dvorani, ne po volitvah, ne pred volitvami. Mene osebno ne motijo ne javnomnenjske raziskave, ne mnenja katerihkoli drugih strokovnjakov ali posameznikov. Upoštevam ustavo, upoštevam poslovnik in upoštevam tudi večino [[...]] [[Glas za konec razprave.]] [[...]], zato bom tudi sam podrl ta odlok, da se razpiše referendum, kakor narekuje ustava Republike Slovenije.",Negative,Accusatory on one hand and defensive on the other. ,,FALSE,
ParlaMint-SI_2014-04-22-SDZ6-Redna-24.u38,"Hvala lepa, predsednik. Spoštovana predsednica, glede na moje predhodnike, seveda smo slišali danes že marsikaj, zato vam, predsednica, postavljam naslednje vprašanje. Vemo, da je Vlada 10. aprila 2014 na svoji 53. redni seji sprejela program ukrepov za zagon gospodarstva in delovna mesta, kjer so zbrani ključni ukrepi. Tisto, kar je za nas pomembno, je naslednje. Vemo, da je bil v letu 2013 uspešno narejen s strani Vlade, ko je pripravila vse potrebne zakonske podlage in ukrepe za sanacijo bančnega sistema. Vendar takoj na drugi strani se je pri ljudeh postavilo vprašanje, kdaj in na kakšen način pa bomo zagnali tista podjetja, ki pravzaprav potrebujejo denar iz teh bank. Po moji oceni je tam nekje okoli 70 % tistih podjetij, ki zaradi svoje kapitalske neustreznosti ne morejo pridobiti novih virov sredstev. Zato predvidevam, da ste s tem programom ukrepov predstavili tudi učinkovito delovanje bančnega sistema, ki naj bi zagotovilo dostop do virov financiranja in tudi samih kvalitetnih konkurenčnih pogojev. Ker pa je v tem programu navedeno kar nekaj ukrepov z vidika dodatnega vlaganja v raziskave in razvoj, nove investicije, spodbujanje izvoza, izobraževanja in zaposlovanja, priprava podlag ter izvajanje ukrepov v novem programskem obdobju 2014–2020, spodbudno poslovno okolje in zraven tudi boj proti sivi ekonomiji, me zanima v prvi vrsti naslednje: Kateri od naštetih ukrepov, ocenjujete, da bo v prihajajočem obdobju ključen, ki kaže že pozitivne trende, ki bi lahko dodatno okrepili Slovenijo in jo povrnili na pot stabilne gospodarske rasti? Prav tako pa me zanima: Kakšen je finančni okvir predvidenih ukrepov ter kakšna je vaša ocena glede števila podjetij, ki naj bi bili predvidena in naj bi jih ti ukrepi zajeli? Koliko delovnih mest naj bi na podlagi teh gospodarskih ukrepov lahko v prihajajočem obdobju tudi na novo ustvarili? Hvala lepa za odgovor.",M_Negative,????,TRUE,FALSE,
ParlaMint-SI_2016-11-21-SDZ7-Redna-24.u28,"Ker verjamem, da bo minister odgovoril na to izvajanje, bi jaz vseeno prej izkoristil bolj proceduralno kot pa, ampak gre v okvir mojega časa, tako da štejte, kakor hočete. Jaz sem na začetku prosil gospo Poropat, da bi pojasnila tisti stavek, se pravi zloraba pravosodja v politične namene, ker nisem razumel, v kakšnem kontekstu je govorila. Ona ima na razpolago 21 sekund in se bojim, da je to premalo, da bi mi pojasnila, zato, gospod podpredsednik, prosim, če ji daste besedo vsaj pet minut, pa naj teče moj čas, kot da sem jaz govoril, torej čas predlagatelja, ker res bi želel to pojasnilo. Hvala.",M_Negative,,TRUE,FALSE,
ParlaMint-SI_2013-06-17-SDZ6-Redna-15.u172,"Hvala lepa. Gospod Ribič, v skladu z vašo željo bo podala gospa ministrica odgovor na naslednji seji Državnega zbora. Gospod Robert Hrovat bo postavil poslansko vprašanje ministru za notranje zadeve in javno upravo dr. Gregorju Virantu. Izvolite.",P_Neutral,,,TRUE,
ParlaMint-SI_2012-06-15-SDZ6-Izredna-14.u222,"Hvala lepa. Mag. Stanko Stepišnik, izvolite.",P_Neutral,,,TRUE,
ParlaMint-SI_2013-02-01-SDZ6-Redna-10.u53,Hvala lepa. Franc Pukšič ni uspel priti v dvorano. Sledi dr. Andreja Črnak Meglič in nato Samo Bevk.,P_Neutral,,,TRUE,
ParlaMint-SI_2017-03-20-SDZ7-Redna-28.u181,"Hvala lepa. Gospa Jelka Godec, boste zahtevali dopolnitev odgovora? Izvolite.",P_Neutral,,,TRUE,
ParlaMint-SI_2007-03-05-SDZ4-Redna-25.u82,"Hvala lepa. Lep pozdrav gospe ministrici, vsem trem ministrom, poslankam, poslancem. Dajem besedo gospe ministrici. Prosim.",P_Neutral,,,TRUE,
ParlaMint-SI_2012-10-25-SDZ6-Redna-07.u256,"Zdaj bomo prešli na obrazložitve. Ni želje po obrazložitvi. Lahko preidemo na glasovanje o predlogu sklepa o imenovanju članov nadzornega sveta. Še nekaj volje za obrazlaganje glasu je. Preden dam besedo za obrazložitev glasu, naj vas opozorim, da gre za obrazložitev glasu, torej ne gre za polemiko, ne gre za razpravo, ne gre za debato in poskusite se tega držati. Najprej ima besedo za obrazložitev gospa Sonja Ramšak. Ste mislili, da glasujete? Čakajte, da vidim. Pa je res nekam dolga lista za obrazložitve. Gospod Matevž Frangež, izvolite.",N_Neutral,"Negative connotation, warning",,TRUE,
ParlaMint-SI_2011-09-23-SDZ5-Redna-31.u6,"Hvala za besedo, gospod predsednik. Spoštovana predstavnika Vlade, poslanke in poslanci! Poslanska skupina Socialnih demokratov bo zakon podprla. To je storila že na matičnem delovnem telesu, kajti z amandmaji, ki so bili na matičnem delovnem telesu sprejeti, so bile upoštevane pripombe Zakonodajno-pravne službe, pretežno redakcijske narave, tako da o pisanju zakona na novo ni mogoče govoriti. Res je za predlog zakona v tej plenarni obravnavi predlaganih tudi dvoje amandmajev, ki sta prav tako redakcijske narave in ju bomo zaradi tega v Poslanski skupini Socialnih demokratov potrdili. Sicer pa naj povem, kako gledamo na ta zakon. Zakon jemljemo za tehnični zakon, s katerim bo dana zakonska podlaga za vpeljavo nekaterih načrtovanih potekov elektronskega vodenja evidenc. Zakon je pomemben zlasti zaradi spremljanja in načrtovanja prihodnje visokošolske politike. Sprejetje novele je potrebno zaradi vzpostavitve evidenčnega in analitskega informacijskega sistema visokega šolstva v Republiki Sloveniji oziroma izvajanja Zakona o uveljavljanju pravic iz javnih sredstev, ki predvideva zbiranje podatkov o študentih iz elektronskih evidenc. eVŠ je eden izmed ukrepov iz Resolucije o Nacionalnem programu visokega šolstva 2011–2020. Pričakujemo in upamo, da se končno vzpostavlja učinkovit sistem spremljanja uveljavljanih pravic študentske populacije. Statistični podatki, ki sicer že danes deloma prikazujejo stanje na študijskem področju, so pa naslednji. Število študentov narašča, če samo za primerjavo povem, s 64 tisoč študentov leta 1991 na 111 tisoč 873 v letu 2009. Vključenost mladih v terciarno izobraževanje je visoka. V vpisni starosti je okoli 55 % populacije vpisane deloma. Tega ni mogoče spregledati tudi zaradi ugodnosti, ki jih prinaša študentski status. Na tisoč prebivalcev imamo vpisanih 4,1 študenta, povprečje Evropske unije je 28,6. Če gledamo razmerje študent : pedagoško osebje, še vedno ni primerljivo in onemogoča kakovostno izvedbo pedagoškega procesa. V Sloveniji pride na enega pedagoškega delavca 21 študentov, v članicah Evropske unije, ki so hkrati tudi v OECD, pa 16 študentov. Mednarodna mobilnost, o kateri je dosti govora, tujih v naš prostor in domačih iz naše države je med najnižjimi v Evropi, okoli 2,1 % v letu 2007. Delež javnih izdatkov za izobraževanje je razmeroma visok, a se je v letu 2007 močno zmanjšal, s 5,66 na 5,19 v bruto domačem proizvodu. Delež zasebnih izdatkov se v nasprotju s tendenco v Evropski uniji zmanjšuje, manj je izrednih študentov. Učinkovitost študija je nizka. Povprečno traja študij 7 let, kar je med najdaljšimi v Evropski uniji. Po številu vpisanih smo močno nad povprečjem Evropske unije, po številu diplomantov pa za njimi bistveno zaostajamo. Vključenost v vseživljenjsko učenje se je po večletnem upadanju v letu 2009 vendarle povečala. Tako je bilo v formalne oziroma neformalne oblike vključenih 17 % prebivalcev med 25. in 64. letom. To so samo nekateri podatki, ki bodo zaradi tako peljane evidence še bolj ažurni. Povedala sem že, da zakon podpiramo, enako pa tudi oba vložena amandmaja. Hvala.",M_Negative,"The speaker and his PS supports the law and the amendments, however, the the second part of the speech is very negative. Could also be M_Positive, should we take this second part as an explanation to better sell the amendments.",,FALSE,
ParlaMint-SI_2008-06-24-SDZ4-Redna-40.u109,"Hvala lepa za besedo, spoštovani predsedujoči. Spoštovana ministrica s sodelavko! Gre za kratko vsebino, tako da bomo s to točko hitro končali. V skladu s Poslovnikom pa je menda tako, da je treba povedati stališče poslanskih skupin. Mi bomo, če mi dovolite, oba dva odloka, tako odlok o Univerzi na Primorskem kot tudi odlok o Univerzi v Mariboru podprli, bi pa, kar se tiče preoblikovanja Turistice - sedanje Visoke šole za turizem v Portorožu, po novem v Fakulteto za turistične študije, kar je, razumemo v Novi Sloveniji, nekako višji rang - želel opozoriti, da je pravzaprav uspešnost te šole, te fakultete in diplomatov, ki bodo končali študij na tej fakulteti, v rokah tistih, ki bodo tam poučevali. Jaz mislim, da si bodo prizadevali oblikovati dober kader, študente, ki bodo z diplomo lahko potem tudi dejansko uresničevali to, za kar je fakulteta ustanovljena. Zakaj to govorim? Zadnjič smo namreč tu s strani dr. Mencingerja, bivšega rektorja Univerze, lahko slišali, da se danes da diplome kar dobiti po internetu. Torej, če naše univerze, naše fakultete delajo tako, potem delajo medvedjo uslugo vsem tistim, ki jim omogočajo na tovrstni način priti do diplom. Kajti danes se velikokrat ne gleda papir, kaj ima kdo zapisano, ampak predvsem se gleda na to, kaj kdo zna in pa zmore narediti. Tako pač funkcionira današnje gospodarstvo. In še besedi dve o odloku mariborske univerze. Torej mi podpiramo to, da fakulteta v svojem imenu s kmetijstva tudi razširi svoj program na biosistemske vede, ker je to nuja, je v skladu z bolonjskim procesom. Zelo pa nas veseli tudi, kot smo seznanjeni, da bo 15. septembra prišlo do otvoritve mariborske kmetijske fakultete na novi lokaciji in da se je ta problem za časa te vlade razrešil, skupaj z razrešitvijo problema na Vrbantski, in tudi, da postopki v zvezi z gradnjo medicinske fakultete tečejo po načrtu. Hvala lepa.",M_Positive,"The middle of the speech is somewhat negative, but the rest of the speech is supportive and in positive tone",,FALSE,
ParlaMint-SI_2016-10-20-SDZ7-Redna-23.u70,"Hvala lepa za besedo. Danes se kar v veliki večini strinjam s kolegom Matićem, ki je opozoril na problematiko, ki ostaja v kulturi. Ampak dovolite, da se ustavim tudi ob tako imenovanem 15. členu, ki je amandmiran. Roko na srce, zadeva se prestavlja na konec leta in se bo začela uresničevati z naslednjim letom. Verjetno gre za zadeve, tudi povezane s proračunom. Ampak jaz samo upam, da bo to dejansko tako ostalo in da ne bomo na začetku leta deležni kakšnih novih sprememb, ker bomo ugotovili, da sredstev ni in da bo treba stvari zasukati, ko govorimo o samozaposlenih. Kar se tiče tega osemletnega Nacionalnega programa za kulturo. V novi spremembi piše – najmanj osem let. Najmanj 8 let. Pogledala sem si koliko časa traja kulturnih program Evropske komisije; krajši je, pa je njihov mandat daljši. Krajši je tudi na primer angleški. Če bi bila malo nesramna, bi rekla, saj mi rabimo ne samo osem in je prav, da smo zapisali vsaj osem; ker je najbolje, da sprejmemo za 25 let glede na to, da je tempo na področju kulture tak, kot je. Ampak se pa za tem skriva nekaj drugega. Ta nacionalni program se ravno zato podaljšuje, da se bo dogajalo točno to, na kar je opozoril gospod Matić, da se bo noter zapisalo še več želja. Zadeva je dolgoročna, v osmih letih se bosta zamenjali vsaj dve vladi, če bosta imeli cel mandat. Danes lahko napišemo noter marsikaj zelo všečnega, ampak je pa to neodgovorno tudi do tistih, ki prihajajo. Ti boš napisal noter nek seznam želja, ki bo fajn, dober; čeprav morda že danes veš, da je to nedosegljivo v nekem obdobju. In ko bo prišel na to mesto nekdo drug, bo imel opravka s tistim seznamom želja. Če ga bo želel spremeniti, bo zagotovo naletel na nasprotovanja stroke in zainteresirane javnosti, ker bo ta seznam želja zvenel simpatično in všečno. Jaz mislim, da je to neodgovorna poteza, in tukaj se strinjam s Mestno občino Ljubljana, kjer poteka zelo veliko kulturnih dogodkov. In oni so povedali, da ne vidijo potrebe po tem podaljšanju. V štirih letih pač narediš program, za katerega meniš, da ga je mogoče opraviti v štirih letih. Kar ti ne uspe, priznaš, priznaš in si narediš načrt, kako do tega priti v naslednjem mandatu. Prav tako, veste, bodo sedaj poročila o izvajanju na dve leti in ne več na eno leto. Jaz mislim, da je to slabo. Na področju kulture gre vse preveč počasi. In s tem, ko bodo ta poročila samo na dve leti, bo to pomenilo, da bodo neke stvari potekale še počasneje. Glede teh rešitev absolutno menim, da niso dobre in so v bistvu ena zvijača za vse tiste, ki prihajajo. Veste, najlažje je v nekem mandatu sprejemati ne konkretne stvari in rešitve za ta trenutek, za danes, ampak se usmeriš na neke strategije od leta 2020 pa še naprej. To ni samo na področju kulture. To je treba priznati. Z nekaj podobnega smo bili soočeni tudi na Ministrstvu za zdravje. Vse tam nekje daleč naprej. Mi imamo probleme ta trenutek in ti se pa prepočasi rešujejo. Ravno predlog zakona, ki je pred nami, to sem povedala, ima neke dobre rešitve, kar se tiče baletnih plesalcev in ne nazadnje so te rešitve bile tudi v prejšnjih predlogih zakona, ampak niso prišle do končne procedure. V tej zadevi ne gre za nič novega, gre samo za to, da se je na nek način zadeva lahko samo prepisala in dogradila. Glede samozaposlenih, kot rečeno, absolutno podpiram, me pa že moti, ker se stvari že prestavljajo za mesece naprej. Jaz glede na stanje v državi in tudi na to, kar vse je povedalo Računsko sodišče, nisem ravno prepričana, da bo zadeva obstala in da ne bo prišlo še do kakšnih sprememb, ko bomo potem videli, kakšen je žakelj, tudi na področju Ministrstva za kulturo in kaj lahko se tukaj stori. Jaz res upam, da bomo prišli čim prej tudi do konkretnih sprememb tega temeljnega zakona za kulturo, da se ne bomo ukvarjali toliko z nekimi strategijami za deset let naprej, če piše vsaj, da bomo programe tudi konkretizirali in povedali to, to in to in to bomo naredili v tem mandatu še v teh dveh letih. Kajti v teh dveh letih do sedaj, roko ne srce, in kritika predsednika Odbora za kulturo, ki je vidna skozi magnetogram, od začetka mandata, stoji. To stoji. Stvari gredo prepočasi. Na to so opozarjali tudi tisti poslanci, ki neposredno prihajajo s področja kulture. Včasih, veste, bi bilo dobro prisluhniti tudi tistim, ki delajo veliko na področju kulture in dejansko vedo neposredno iz lastnih izkušenj, kaj je tisto, čemur bi veljalo prisluhniti in spremeniti. Da ne bo pomote o teh tako imenovanih administrativnih ovirah. Saj zakon ne spreminja tega, da ne bo izobraževanj tako imenovanih svetov zavodov za kulturo. Ta izobraževanja ostajajo. Razlika je samo, da ne bodo sedaj vsako leto. Tukaj je ta ovira odpravljena, da ne bodo sedaj vsako leto prihajali. Mislim, da je res dovolj, tukaj se strinjam, da je to izobraževanje enkratno, predvsem da poteka glede na današnji čas zelo prikladnem načinu, to je e-izobraževanje. Se pač seznanijo s tistimi temeljnimi nalogami, kaj se od njih zahtevajo. Ko so posamezniki razpravljali na odboru, da so ti ljudje neizobraženi za to delo, in velikokrat neprimerni, to je pa vedno stvar predlagatelja, kakšne ljudi bomo predlagali. Jaz pač nisem tako pavšalna in ne govorim, da so zdaj kar vsi nestrokovni, da ne poznajo stvari. Morda nekateri s kakšnega drugega področja, kjer delujejo, pa prenesejo v neko tretje področje nekoliko več svežine pa tudi elastičnosti, prilagodljivosti. Tako da ni vse slabo, če nima ravno izkušenj nekdo s področja kulture, ker gre tukaj še tudi za druga vprašanja – od razpisov in ostalega, za kar je treba znati tudi še kaj drugega. Jaz mislim, da pač rešitve, saj pravim, baletne plesalce smo rešili po času, ko je bil predlog pripravljen, že leta 2013. Samozaposlenim se stanje izboljšuje, kot rečeno pa se žal izvedba zakona v tem delu prestavlja. Tudi jaz kot nekateri predhodniki si želim malo hitrejšega tempa. Podaljševanje obdobja raznih programov, to zagotovo ne prinaša. Še vedno verjamem, da bo to seznam želja. Samo da bo ta daljši in še bolj všečen. Kaj bo pa res kultura od tega imela, boste pa videli čez leto ali dve. Hvala lepa.",Negative,"Consistently negative speech, maybe not the strongest negative, but still the speaker explains why these points are not okay (with somewhat harsh words at time)",,FALSE,
