id,text,timestamp_tamara,flagged_tamara,comment_tamara,tag_tamara,timestamp_katja,flagged_katja,comment_katja,tag_katja,rev_tamara,rev_katja,final_tag,disagreement6
1888,Tudi Dantejev pekel ima več krogov za različne grešnike in stopnje grehov.,2023-06-13 22:53:51,,"implied opinion, could be N_neutral",Negative,2023-06-13 18:13:04,,,N_Neutral,,,Negative,1
1889,"Vsi, ki ste to govorili, to veste, to se pravi, ste zavestno lagali; ne samo to, on je domoljub.",2023-06-13 22:53:58,,,Negative,2023-06-13 18:13:18,,,Negative,,,Negative,0
1890,"Gre za situacijo, ki lahko privede do kontaminacije številnih dokazov iz preiskave, je tako povedal predstavnik Odvetniške zbornice.",2023-06-13 22:55:26,,"statement, opinion of someone else, too weak to be negative",N_Neutral,2023-06-13 18:13:31,,,N_Neutral,,,N_Neutral,0
1891,"Tukaj mislim tudi tiste aktivnosti navedene v 37. členu v amandmaju, recimo, še posebej bo nemogoče pripraviti in izdati sklepe o subvencioniranju do 31. 8. 2010.",2023-06-13 22:55:36,,statement,N_Neutral,2023-06-13 18:13:51,,,N_Neutral,,,N_Neutral,0
1892,"Tega odseka ceste za počasen promet kljub uredbi ni, na žalost ni.",2023-06-13 22:55:50,,"statement, too weak to be negative",N_Neutral,2023-06-13 18:14:01,,,Negative,,"The repetition makes me think this is really meant to be Negative, as it exposes the speakers opinion",N_Neutral,1
1893,"Zato vas pozivamo, da vsaj pri 15. členu ne glasujete za amandmaje koalicije ampak za amandma Združene levice.",2023-06-13 22:56:40,1.0,"I don't think this is mixed. I don't think it's a clear label. It must be neutral then, but I have a hard time determining the sentiment.",P_Neutral,2023-06-13 18:16:28,1.0,I think this could be interpreted in many different ways,N_Neutral,They are asking for votes...P_Neutral.,"Seems we both had a hard time with this one, maybe best to discuss it over.",P_Neutral,1
1894,"Za tolažbo pa je, da je ta veter zelo vroč danes, tako da upam, da ste to dobro preživeli.",2023-06-13 22:57:19,1.0,Confusing!!,P_Neutral,2023-06-13 18:16:46,,,P_Neutral,,,P_Neutral,0
1895,"Preden predstavim samo stališče glede tega zakona, menim, da je primerno, da nekoliko reflektiramo nekatere živahne razprave v evropskem prostoru o idejah o povišanju davka na dodano vrednost.",2023-06-13 22:57:43,,I think ''živahne razprave++ points to something negative,N_Neutral,2023-06-13 18:17:01,,,N_Neutral,,,N_Neutral,0
1896,"V Sloveniji je protibegunska politika in spodbujanje sovražnosti do tujcev, ki jih v veliki meri ravno desnica, na čelu s SDS in Novo Slovenijo, prakticira.",2023-06-13 22:57:55,,implied opinion,Negative,2023-06-13 18:17:16,,,Negative,,,Negative,0
1897,"Se pravi, skupaj bo samo s proračunskimi sredstvi svet gospodaril z milijardo 715 milijoni tolarjev - se opravičujem, ker nisem preračunal v evre.",2023-06-13 22:58:20,,,N_Neutral,2023-06-13 18:17:47,,Sarcastic?,Negative,,"Hmmm, I think I agree with Tamara",N_Neutral,1
1898,"Prebrala sem misel, da je izgovorjena beseda lahko tvoj gospodar, neizgovorjena tvoj suženj in včasih bi veljalo kakšno besedo kar zasužnjiti.",2023-06-13 22:58:38,,implied opinion,Negative,2023-06-13 18:18:00,,Sarcasm :),Negative,,,Negative,0
1899,"Zraven sem poslušal po radiu, kako je na cestninski postaji v Voklem približno 45 ur čakalne dobe zaradi kolon.",2023-06-13 22:58:54,,"statement, no actual opinion",N_Neutral,2023-06-13 18:18:11,,,N_Neutral,,,N_Neutral,0
1900,"Torej gre za neverjeten narod, ki danes uživa sadove tega inženirskega dela in sadove tudi njihovega dualnega šolstva, populacije v srednješolskem sistemu.",2023-06-13 22:59:04,,statement,P_Neutral,2023-06-13 18:18:48,1.0,"Statement, but very positive...",P_Neutral,,,P_Neutral,0
1901,"Da je zmeda še večja, spadajo vprašanja, ki so povezana z radioaktivnimi odpadki iz Nuklearne elektrarne Krško, pod Ministrstvo za okolje in prostor.",2023-06-13 22:59:13,,,N_Neutral,2023-06-13 18:19:11,,,N_Neutral,,,N_Neutral,0
1902,"Najprej pietetno z velikim obžalovanjem, da je prišlo do žrtev, do ranjenih, do strahu, do občutka neke nemoči zoper tako, kot ste rekli, zavržna dejanja.",2023-06-13 22:59:30,,"Very negative, implied opinion",Negative,2023-06-13 18:20:46,1.0,,Negative,,,Negative,0
1903,"Sam sem trdno na stališču, da se dober gospodar zadolži takrat, ko za to na svetovnem finančnem trgu, kot sem omenil, obstajajo najugodnejši pogoji.",2023-06-13 23:00:03,1.0,"Although there is supposed to be opinion, it is very weak.",P_Neutral,2023-06-13 18:21:02,,,P_Neutral,,,P_Neutral,0
1904,"In jaz sem proti odlašanju in proti mešanju megle, ki nam ne bo nič prinesla.",2023-06-13 23:00:08,,,Negative,2023-06-13 18:22:07,,,Negative,,,Negative,0
1905,"Kajti to delo ni privlačno in tudi drugače ni cenjeno, tem osebam pa veliko pomaga.",2023-06-13 23:00:23,,"1. negative, 2. positive",M_Positive,2023-06-13 18:22:15,,,M_Positive,,,M_Positive,0
1906,"Absolutno podpira zaradi tega, ker Slovenska nacionalna stranka je vedno želela in hoče širiti znanje.",2023-06-13 23:02:57,,could also be sarcastic?,P_Neutral,2023-06-13 18:22:24,,,P_Neutral,,,P_Neutral,0
1907,"Ampak to je delo na črno in ga bomo legalizirali s tem, da bomo babice zaposlili na s.p. po zakonu o gospodarskih družbah.",2023-06-13 23:03:17,,Could be N_NEUTRAL.,P_Neutral,2023-06-13 18:22:46,,Sarcasm,Negative,Sarcastic. ,I really think this is sarcastic...,Negative(S),1
1908,"Ja, po dveh letih in pol bi pač Vlada že morala kaj narediti, zdaj bo počasi konec.",2023-06-13 23:03:32,,accusatory,Negative,2023-06-13 18:22:51,,,Negative,,,Negative,0
1909,"To je enako, kot da bi zmešali vso sadje, kar ga imamo na razpolago, in ga nalili v isto vedro.",2023-06-13 23:03:39,,,Negative,2023-06-13 18:23:00,,Sarcasm,Negative,,,Negative,0
1910,"Tem želim in jih ob tej priložnosti pozivam, da si to kartico pridobijo in začnejo aktivno uporabljati brezplačen javni potniški promet v medkrajevnem prometu.",2023-06-13 23:03:52,,,P_Neutral,2023-06-13 18:23:29,,,Positive,,Nah this is P_Neutral,P_Neutral,1
1911,"Ta trenutna sestava je na trenutke toga, to smo videli pri določenih odločitvah, ki jih je to Ustavno sodišče sprejelo.",2023-06-13 23:04:07,,,N_Neutral,2023-06-13 18:23:41,,,N_Neutral,,,N_Neutral,0
1912,"To je absurdna, abotna, da ne rečem žaljiva trditev.",2023-06-13 23:04:11,,,Negative,2023-06-13 18:23:43,,,Negative,,,Negative,0
1913,"Vendarle moram ugotoviti, da se je očitno tista harmonija na neki ključni točki razbila, ker bi sicer ta SDH deloval.",2023-06-13 23:04:22,,,N_Neutral,2023-06-13 18:24:23,,,N_Neutral,,,N_Neutral,0
1914,Nekaj malega bi želel k temu dodati za magnetogram ob tej priliki.,2023-06-13 23:04:31,,procedural,P_Neutral,2023-06-13 18:24:29,,,P_Neutral,,,P_Neutral,0
1915,"Sprašujemo se tudi, kaj pomeni, da se rok za uveljavljanje zaščitne klavzule o omejitvi prodaje nepremičnin tujcem v obmejnem pasu izteče že 1. maja letos.",2023-06-13 23:04:46,,,N_Neutral,2023-06-13 18:25:25,,,N_Neutral,,,N_Neutral,0
1916,"Ugledni ekonomisti opozarjajo, da je bila sanacija bančnega sistema močno preplačana.",2023-06-13 23:04:57,,opinion of someone else,N_Neutral,2023-06-13 18:25:32,,,N_Neutral,,,N_Neutral,0
1917,"Približno toliko, kolikor je tisti Toninov paket, pa ne bom jaz s temi oklepniki tukaj telovadil, ker mi malo gre že na bruhanje od poslušanja tega.",2023-06-13 23:05:09,,,Negative,2023-06-13 18:25:38,,,Negative,,,Negative,0
1918,"In to je tisto, kar človeka boli: da raje uničujemo, kot da bi zadevo prodali.",2023-06-13 23:06:21,,,Negative,2023-06-13 18:25:42,,,Negative,,,Negative,0
1919,"Če pa prav razumem, pa je v Evropski zvezi nekoliko drugačen postopek pred uradom za znamke in modele in da stroški in nagrade gredo tudi zastopnikom.",2023-06-13 23:07:28,,nothing inherently negative,P_Neutral,2023-06-13 18:26:02,,,P_Neutral,,,P_Neutral,0
1920,"Do zdaj niste sprejeli nič, kar smo predlagali, in to pomeni, da zaradi tega ne zaupam, da je zadaj kaj drugega.",2023-06-13 23:07:33,,,Negative,2023-06-13 18:26:41,,,Negative,,,Negative,0
1921,"Upam, da bo Filmski sklad ali kakšna druga njemu podobna sorodna oblika, ki bo okvirjala bodoče delo filma oziroma avdiovizualne produkcije v Sloveniji, ponudila dovolj filmov.",2023-06-13 23:07:47,,,P_Neutral,2023-06-13 18:26:51,,,P_Neutral,,,P_Neutral,0
1922,"In jaz vam predlagam, da še naredite kakšen korak na tleh, preden s tem odlokom zletimo v nebesa.",2023-06-13 23:07:58,,,Negative,2023-06-13 18:27:02,,Sarcasm,Negative,,,Negative(S),0
1923,Omejevanje sedanjega je možno le v okviru ustavno določenih omejitev.,2023-06-13 23:08:12,,nothing inherently negative,P_Neutral,2023-06-13 18:27:25,,,P_Neutral,,,P_Neutral,0
1924,"Odmerek, ki ga za zdravljenje javnih financ predpisujejo v največji opozicijski stranki, je namreč za socialno državo smrtonosen.",2023-06-13 23:08:20,,,Negative,2023-06-13 18:27:35,,,Negative,,,Negative,0
1925,"Zato bi se zaustavila ob tistih stvareh, ki so bile zdaj nekajkrat rečene in kar so tudi predlagatelji posebej poudarjali.",2023-06-13 23:08:46,,nothing inherently negative,P_Neutral,2023-06-13 18:27:41,,,P_Neutral,,,P_Neutral,0
1926,"Rušenje Ustave, rušenje demokratičnih standardov, podrejanje sistemov, diskretizacije, brutalno kadrovanje in tako naprej so očitno za marsikoga v tej dvorani preveč imaginarni pojmi.",2023-06-13 23:08:51,,,Negative,2023-06-13 18:27:53,,Sarcasm,Negative,,,Negative,0
1927,"Veliki rodoljub in domoljub gospod Tone Kuntner, sicer častni član Heraldice Slovenice kot tudi Boris Pahor, že leta opozarjata, da je treba slovensko himno prilagoditi slovenski nacionalni identiteti.",2023-06-13 23:09:03,,,P_Neutral,2023-06-13 18:29:16,1.0,Many ways of interpreting,N_Neutral,,I think this one can be interpreted in many ways and should kinda be discussed,P_Neutral,1
1928,"In na vsaki seji posebej župan išče podporo za svoje predloge, kar pa je zelo težavno delo.",2023-06-13 23:09:13,,,N_Neutral,2023-06-13 18:30:13,,,N_Neutral,,,N_Neutral,0
1929,"To pomeni, da na Gorenjskem Jesenice, Kranjska Gora, Bled, Bohinj, Žirovnica nimajo nobenega poslanca.",2023-06-13 23:09:21,,statement,N_Neutral,2023-06-13 18:30:30,,,P_Neutral,It's negative sentiment. ,"Hm..I guess that it could also be N_Neutral, discussion needed?",N_Neutral,1
1930,"Zaradi odvisnosti države od mednarodnega okolja namreč ni nikakršnih jamstev, da bo pri tem tudi ostalo.",2023-06-13 23:09:33,,,N_Neutral,2023-06-13 18:31:07,1.0,Could be one or the other,P_Neutral,,Agree with Tamara,N_Neutral,1
1931,"Agrarne skupnosti je tukaj možno šteti po zahtevi oziroma po predlogu agrarne skupnosti same, da agrarna skupnost plačuje davek za vse, in to je en velik napredek.",2023-06-13 23:09:48,,,P_Neutral,2023-06-13 18:31:52,,,Positive,,"Last part makes me think fully positive, but it is neutral",P_Neutral,1
1932,"V tem smislu ne morem podpirati stavke v javnem sektorju, pa tudi kakšne druge ne, ki bi bila morda bolj utemeljena.",2023-06-13 23:09:56,,,Negative,2023-06-13 18:32:00,,,N_Neutral,,"Ok yes, explicit speaker position",Negative,1
1933,Včeraj je za družbe tveganega kapitala vstopni prag določen.,2023-06-13 23:10:20,,"maybe I don't understand this, but nothing inherently negative?",P_Neutral,2023-06-13 18:32:12,,,P_Neutral,,,P_Neutral,0
1934,"Če ne bi tako močno izbral le ene strani in samo ene strani in če ta aroganca ne bi tako mogočno špricala, jaz vsega tega ne bi problematiziral.",2023-06-13 23:10:36,,accusatory,Negative,2023-06-13 18:32:26,,,Negative,,,Negative,0
1935,"Pod številko 67 nesprejete klasifikacije je napisana tudi družba Peko, in sicer kot portfeljska naložba.",2023-06-13 23:11:03,1.0,could be P_neutral,N_Neutral,2023-06-13 18:33:06,,Missing context,P_Neutral,,,N_Neutral,1
1936,"Kajti dosedanje izkušnje glede izvajanja sklepov, ki si jih Vlada naloži, niso ravno najboljše.",2023-06-13 23:11:36,,I think this is too weak to be strictly negative,N_Neutral,2023-06-13 18:33:17,,,Negative,More statement like. ,,N_Neutral,1
1937,"Ko danes od Banke Slovenije in njenega guvernerja dr. Boštjana Jazbeca zahtevamo odgovore, to nikakor ne more pomeniti poseg v neodvisnost centralne banke.",2023-06-13 23:11:47,,statement,N_Neutral,2023-06-13 18:35:05,,,N_Neutral,,,N_Neutral,0
1938,"Izgovarjanje na nemoč zaradi vpetosti lahko sicer razumem, vendar mislim, da bomo morali mi to našo administrativno togost enkrat prerasti, da bomo morali biti mogoče malo bolj odprti.",2023-06-13 23:12:01,,,Negative,2023-06-13 18:35:45,,,N_Neutral,,,Negative,1
1939,"Če bi slučajno videl tisti transparent o politikih in Barbara rovu, bi absolutno nasprotoval.",2023-06-13 23:12:07,,,Negative,2023-06-13 18:35:55,,,Negative,,,Negative,0
1940,"Ta razpis je diskriminatoren, če pet slovenskih statističnih regij ne more uspeti na razpisu.",2023-06-13 23:12:11,,,Negative,2023-06-13 18:36:04,,,Negative,,,Negative,0
1941,"Napihovale so se številke, uporabljali so se izrazi izbrisani, etnično čiščenje, diskriminacija, diskriminatorna zakonodaja, pravna sramota in podobno.",2023-06-13 23:12:19,,,Negative,2023-06-13 18:36:10,,,Negative,,,Negative,0
1942,"Velik dodaten problem, ki ga hmeljarstvo predstavlja, je kontaminacija zemlje s temi plastičnimi vrvicami.",2023-06-13 23:12:29,,statement,N_Neutral,2023-06-13 18:36:16,,,N_Neutral,,,N_Neutral,0
1943,"Mea West je nekoč dejala: ""Motiti se je človeško, ampak pri tem počutiš se pa božansko.",2023-06-13 23:12:47,,"nothing inherently negative, just a quote",P_Neutral,2023-06-13 18:36:52,1.0,Missing context,N_Neutral,On second read I see the negative sentiment. So I agree with N_Neutral. ,,N_Neutral,1
1944,"Kako bomo to rešili in kako bomo zagotavljali tudi v bistvu tekoče opravljanje del in transparentnost, ki jo pa normalno, prebivalci mest zahtevajo.",2023-06-13 23:15:06,,"I guess neutral, but questioning something usually turns it into a negative sentiment",N_Neutral,2023-06-13 18:37:01,,,N_Neutral,,,N_Neutral,0
1945,"In ker ne morejo biti potrjeni sumi, torej ne morejo razširiti mandata preiskovalne komisije.",2023-06-13 23:15:10,,,N_Neutral,2023-06-13 18:38:30,,,N_Neutral,,,N_Neutral,0
1946,"Zaupanje v sindikate pa je v tem trenutku omajano do te mere, da predstavlja resno grožnjo vzdrževanju tega socialnega miru.",2023-06-13 23:15:19,,,Negative,2023-06-13 18:39:36,1.0,,N_Neutral,Even though there may not be any opinion there. I still see this as very negative. ,I agree,Negative,1
1947,"Jaz se opravičujem izrazu, ampak način oziroma tematika, tako kot se obravnava, je res čudna.",2023-06-13 23:15:25,,,Negative,2023-06-13 18:40:11,,,Negative,,,Negative,0
1948,"Če je pa kdo tako dober, da bo s preferenčnim glasom preskočil tistega na prvem mestu, je pa že s tem dokazal, da je odličen.",2023-06-13 23:16:16,1.0,could be anything different. Confusing.,N_Neutral,2023-06-13 18:40:27,,,P_Neutral,"I just find this kind of neferious, so up for discussion. ","No, I def agree this is neferious, so I would change to N_N",N_Neutral,1
1949,Identičen tekst je omogočal podelitev častnega znaka ali pa medalje za hrabrost.,2023-06-13 23:16:21,,,P_Neutral,2023-06-13 18:40:50,,,N_Neutral,I just don't see the negative here. ,"I agree, there is not enough context to say otherwise",P_Neutral,1
1950,"Da je bila ta zelo visoko med prioritetami aktualne vlade Janeza Janše, se je pokazalo že na prvem vladnem zasedanju 13. marca.",2023-06-13 23:16:49,,statement. With bias this could be negative (neutral).,P_Neutral,2023-06-13 18:41:01,,,P_Neutral,,,P_Neutral,0
1951,"Drugi odstavek 72. člena se glasi: ""Predsedujoči prekine delo državnega zbora, če to zahteva poslanska skupina zaradi posvetovanja v skupini.",2023-06-13 23:17:19,,statement,P_Neutral,2023-06-13 18:41:08,,,P_Neutral,,,P_Neutral,0
1952,"Kaj bomo naredili v tem, vse bolj verjetnem primeru, ko zgolj tako imenovani transport na avstrijsko mejo ne bo več mogoč.",2023-06-13 23:17:29,,,N_Neutral,2023-06-13 18:42:59,,,N_Neutral,,,N_Neutral,0
1953,"In seveda danes ni bila razprava, niti splošna razprava ne o tem zakonu, kaj šele o amandmaju; bila je razprava o nečem drugem.",2023-06-13 23:17:47,,could be negative if we take it as accusatory,N_Neutral,2023-06-13 18:43:12,,,Negative,I agree with Katja. This is negative.,,Negative,1
1954,Odbor je v skladu s 128. členom Poslovnika Državnega zbora glasoval o obeh členih predloga zakona skupaj in ju sprejel.,2023-06-13 23:18:03,,,P_Neutral,2023-06-13 18:43:17,,,P_Neutral,,,P_Neutral,0
1955,"Na takšen tih in nem način najemamo kredite, na takšen tih in nem način bomo očitno še naprej delovali.",2023-06-13 23:18:14,,could be accusatory,Negative,2023-06-13 18:43:28,,,Negative,,,Negatvie,0
1956,"S tem bo mogoče bolj fleksibilno kot doslej nadomeščati odsotne sodnike, reševati izredni pripad zadev in zagotavljati pravico do sojenja v razumnem roku.",2023-06-13 23:18:31,,,P_Neutral,2023-06-13 18:43:37,,,P_Neutral,,,P_Neutral,0
1957,"Prepričan sem, da bo Slovenija izkoristila nove možnosti, in da bo sledila tistim temeljnim vrednotam in načelom, ki jim je zvesta ves čas svojega demokratičnega razvoja.",2023-06-13 23:19:53,,,Positive,2023-06-13 18:43:43,,,Positive,,,Positive,0
1958,"Ena izmed ključnih dolžnosti pri spoštovanju postopka je seveda, da se gospa poslanka tudi do nas obnaša spoštljivo, dostojno, strpno, nediskriminatorno.",2023-06-13 23:20:09,,kind of accusatory,Negative,2023-06-13 18:45:11,1.0,,N_Neutral,"I see this as accusatory, especially since the behaviour of the person touches the speaker. ","Yes, I fully agree",Negative,1
1959,"Na ravni Evropske komisije je predvideno, v delovnem programu Evropske komisije, da bo v drugem četrtletju naslednjega leta predložen predlog zakonodajnega akta glede te tematike.",2023-06-13 23:20:31,,,P_Neutral,2023-06-13 18:45:18,,,P_Neutral,,,P_Neutral,0
1960,"Uravnotežen proces, prenehanje kmetovanja s procesom večanja in krepitve perspektivnih kmetij je nekaj, kar pozdravljamo v Poslanski skupini Socialnih demokratov tudi v tej predloženi resoluciji.",2023-06-13 23:20:41,,,Positive,2023-06-13 18:49:24,,,Positive,,,Positive,0
1961,"Jaz dvomim, da bi Američani tako pljunili na sosednjo Hrvaško, ki jo pravzaprav tako cenijo, bolj kot Slovenijo, in da bi to naredili tudi Švedi.",2023-06-13 23:20:52,,,Negative,2023-06-13 18:49:40,,,Negative,,,Negative,0
1962,Prav gotovo so nepremičnine ta trenutek v Sloveniji korektno obdavčene.,2023-06-13 23:21:05,,,N_Neutral,2023-06-13 18:49:47,,,Positive,"I agree with positive sentiment, but isn't it a bit weak to label it as strictly positive?","yes, I agree that this is def N_N",N_Neutral,1
1963,"Eden od mojih sinov je bil v jaslih, po enem letu in pol je dobil vnetje ušes, dobil je naslednje kronično vnetje ušes.",2023-06-13 23:21:16,,statement,N_Neutral,2023-06-13 18:50:00,,,N_Neutral,,,N_Neutral,0
